-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.178.170, port 52294
[  6] local 192.168.178.117 port 5201 connected to 192.168.178.170 port 56875
[ ID] Interval           Transfer     Bandwidth       Jitter    Lost/Total Datagrams
iperf3: OUT OF ORDER - incoming packet = 107779 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107780 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107781 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107782 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107783 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107784 and received packet = 108297 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107785 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107786 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107787 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107788 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107789 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107790 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107791 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107792 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107793 and received packet = 108306 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107795 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107796 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107797 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107798 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107799 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107800 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107801 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107802 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107803 and received packet = 108315 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107804 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107805 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107806 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107807 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107808 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107809 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107810 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107811 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107812 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107813 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107814 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107815 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107816 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107817 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107818 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107819 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107820 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107821 and received packet = 108324 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107822 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107823 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107824 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107825 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107826 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107827 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107828 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107829 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107830 and received packet = 108333 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107831 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107832 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107833 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107834 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107835 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107836 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107837 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107838 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107839 and received packet = 108359 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107840 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107841 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107842 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107843 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107844 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107845 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107846 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107847 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107848 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107849 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107850 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107851 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107852 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107853 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107854 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107855 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107856 and received packet = 108377 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107857 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107858 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107859 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107860 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107861 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107862 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107863 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107864 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107865 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107866 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107867 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107868 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107869 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107870 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107871 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107872 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107873 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107874 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107875 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107876 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107877 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107878 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107879 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107880 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107881 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107882 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107883 and received packet = 108378 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107884 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107885 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107886 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107887 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107888 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107889 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107890 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107891 and received packet = 108464 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107892 and received packet = 108464 AND SP = 6
[  6] 162.00-163.00 sec  1.36 MBytes  11.4 Mbits/sec  174.044 ms  482/1341 (36%)  
iperf3: OUT OF ORDER - incoming packet = 107893 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107894 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107895 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107896 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107897 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107898 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107899 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107900 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107901 and received packet = 108495 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107902 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107903 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107904 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107905 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107906 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107907 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107908 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107909 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107910 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107911 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107912 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107913 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107914 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107915 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107916 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107917 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107918 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107919 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107920 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107921 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107922 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107923 and received packet = 108544 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107924 and received packet = 108557 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107925 and received packet = 108557 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107926 and received packet = 108557 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107927 and received packet = 108557 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107928 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107929 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107930 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107931 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107932 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107933 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107934 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107935 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107936 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107937 and received packet = 108642 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107938 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107939 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107940 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107941 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107942 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107943 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107944 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107945 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107946 and received packet = 108672 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107947 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107948 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107949 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107950 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107951 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107952 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107953 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107954 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107955 and received packet = 108728 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107956 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107957 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107958 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107959 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107960 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107961 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107962 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107963 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107964 and received packet = 108737 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107965 and received packet = 108746 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107966 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107967 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107968 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107969 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107970 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107971 and received packet = 108755 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107972 and received packet = 108776 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107973 and received packet = 108776 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107974 and received packet = 108776 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107975 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107976 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107977 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107978 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107979 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107980 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107981 and received packet = 108780 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107982 and received packet = 108793 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107983 and received packet = 108794 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107984 and received packet = 108794 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107985 and received packet = 108794 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107987 and received packet = 108801 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107988 and received packet = 108801 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107989 and received packet = 108801 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107990 and received packet = 108801 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107991 and received packet = 108801 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107992 and received packet = 108806 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107993 and received packet = 108806 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107994 and received packet = 108806 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107996 and received packet = 108826 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107997 and received packet = 108831 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107998 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 107999 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108000 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108001 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108002 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108003 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108004 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108005 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108006 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108007 and received packet = 108871 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108008 and received packet = 108928 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108009 and received packet = 108928 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108010 and received packet = 108928 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108011 and received packet = 108928 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108012 and received packet = 108928 AND SP = 6
[  6] 163.00-164.00 sec   864 KBytes  7.08 Mbits/sec  37.950 ms  2/490 (0.41%)  
iperf3: OUT OF ORDER - incoming packet = 108013 and received packet = 108967 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108014 and received packet = 108967 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108015 and received packet = 108967 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108016 and received packet = 108967 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108017 and received packet = 108967 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108018 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108019 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108020 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108021 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108022 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108023 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108024 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108025 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108026 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108027 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108028 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108029 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108030 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108031 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108032 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108033 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108034 and received packet = 109017 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108035 and received packet = 109021 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108036 and received packet = 109028 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108037 and received packet = 109028 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108038 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108039 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108040 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108041 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108042 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108043 and received packet = 109031 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108045 and received packet = 109040 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108046 and received packet = 109040 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108047 and received packet = 109040 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108048 and received packet = 109042 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108049 and received packet = 109042 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108050 and received packet = 109042 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108051 and received packet = 109042 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108052 and received packet = 109055 AND SP = 6
[  6] 164.00-165.00 sec   197 KBytes  1.61 Mbits/sec  445.400 ms  4/103 (3.9%)  
iperf3: OUT OF ORDER - incoming packet = 108068 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108069 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108070 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108071 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108072 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108073 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108074 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108075 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108076 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108077 and received packet = 109097 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108078 and received packet = 109112 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108079 and received packet = 109112 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108080 and received packet = 109130 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108081 and received packet = 109130 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108082 and received packet = 109130 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108083 and received packet = 109133 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108084 and received packet = 109133 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108085 and received packet = 109138 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108086 and received packet = 109138 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108087 and received packet = 109138 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108088 and received packet = 109138 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108089 and received packet = 109156 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108090 and received packet = 109156 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108091 and received packet = 109163 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108092 and received packet = 109163 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108093 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108094 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108095 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108096 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108097 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108098 and received packet = 109169 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108099 and received packet = 109181 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108100 and received packet = 109181 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108101 and received packet = 109181 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108102 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108103 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108104 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108105 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108106 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108107 and received packet = 109193 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108108 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108109 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108110 and received packet = 109209 AND SP = 6
[  6] 165.00-166.01 sec   257 KBytes  2.09 Mbits/sec  201.510 ms  13/150 (8.7%)  
iperf3: OUT OF ORDER - incoming packet = 108111 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108112 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108113 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108114 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108115 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108116 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108117 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108118 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108119 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108120 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108121 and received packet = 109209 AND SP = 6
iperf3: OUT OF ORDER - incoming packet = 108122 and received packet = 109209 AND SP = 6
